,full_score,full_score_raw,full_p,full_p_raw,alpha,source_model,source_layer,sent_embed,mapping_class,metric,preprocessor,preprocess_X,preprocess_y,mapping_UID,mapping_sess_num,mapping_norm,target_UID,target_sess_num,target_norm,result_identifier,mapping_result_identifier,nc,ncsnr,sd_signal,sd_noise,roi,NC_n,UIDs,rois,FL,func_thresh,modeltype,preproc,pcstop,fracs,norm,split_half_se,split_nc_concat_mean,nc_split_half_se_zero_overlap
lang_LH_netw,0.1678139808342926,0.1678139808342926,9.397488269836755e-08,9.397488269836755e-08,100000.0,gpt2-xl,32,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1624729191537764,0.1624729191537764,2.394398425271109e-07,2.394398425271109e-07,100000.0,gpt2-xl,33,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1636075693175948,0.1636075693175948,1.967875675873712e-07,1.967875675873712e-07,100000.0,gpt2-xl,34,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1609101212586041,0.1609101212586041,3.130282536107794e-07,3.130282536107794e-07,100000.0,gpt2-xl,35,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1632028302902791,0.1632028302902791,2.1108439621861282e-07,2.1108439621861282e-07,100000.0,gpt2-xl,36,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1646177988518513,0.1646177988518513,1.6506193284026604e-07,1.6506193284026604e-07,100000.0,gpt2-xl,37,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1657956146398959,0.1657956146398959,1.342893125759326e-07,1.342893125759326e-07,100000.0,gpt2-xl,38,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.167729240909893,0.167729240909893,9.540215624607124e-08,9.540215624607124e-08,100000.0,gpt2-xl,39,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1685760221213465,0.1685760221213465,8.203398712063399e-08,8.203398712063399e-08,100000.0,gpt2-xl,40,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1693456426293832,0.1693456426293832,7.146905799154963e-08,7.146905799154963e-08,100000.0,gpt2-xl,41,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1734481568695988,0.1734481568695988,3.3911187548253234e-08,3.3911187548253234e-08,100000.0,gpt2-xl,42,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1723745362375197,0.1723745362375197,4.1288064753679864e-08,4.1288064753679864e-08,100000.0,gpt2-xl,43,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1663076953420895,0.1663076953420895,1.227115776897569e-07,1.227115776897569e-07,100000.0,gpt2-xl,44,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1627522834697972,0.1627522834697972,2.281780981016001e-07,2.281780981016001e-07,100000.0,gpt2-xl,45,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.159747178240454,0.159747178240454,3.8147937002099497e-07,3.8147937002099497e-07,100000.0,gpt2-xl,46,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1575803462179396,0.1575803462179396,5.49366084729354e-07,5.49366084729354e-07,100000.0,gpt2-xl,47,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1500219409199769,0.1500219409199769,1.886953297973861e-06,1.886953297973861e-06,1000.0,gpt2-xl,48,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-875,1-2,bySessVoxZ,876,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-875_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1389372742497217,0.1389372742497217,1.0361443057588748e-05,1.0361443057588748e-05,10.0,gpt2-xl,0,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.1900271891029303,0.1900271891029303,1.3873270714620841e-09,1.3873270714620841e-09,100.0,gpt2-xl,1,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2126317969524486,0.2126317969524486,1.0949920397338252e-11,1.0949920397338252e-11,100.0,gpt2-xl,2,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.203213698494332,0.203213698494332,8.818316487868882e-11,8.818316487868882e-11,1000.0,gpt2-xl,3,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2114477120884643,0.2114477120884643,1.4311425384577247e-11,1.4311425384577247e-11,1000.0,gpt2-xl,4,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2130232731489207,0.2130232731489207,1.0018879431150931e-11,1.0018879431150931e-11,1000.0,gpt2-xl,5,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2193656991146047,0.2193656991146047,2.318006613785077e-12,2.318006613785077e-12,1000.0,gpt2-xl,6,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2176544746993571,0.2176544746993571,3.456038140608908e-12,3.456038140608908e-12,1000.0,gpt2-xl,7,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2142567295312394,0.2142567295312394,7.563708610663215e-12,7.563708610663215e-12,1000.0,gpt2-xl,8,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2192470180368012,0.2192470180368012,2.383371508960581e-12,2.383371508960581e-12,1000.0,gpt2-xl,9,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2249804025672204,0.2249804025672204,6.106553984073366e-13,6.106553984073366e-13,1000.0,gpt2-xl,10,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2331999473028189,0.2331999473028189,8.11686905561984e-14,8.11686905561984e-14,1000.0,gpt2-xl,11,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2354031323674421,0.2354031323674421,4.66344784539591e-14,4.66344784539591e-14,1000.0,gpt2-xl,12,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2268445191266275,0.2268445191266275,3.890427978835771e-13,3.890427978835771e-13,1000.0,gpt2-xl,13,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2226751023135028,0.2226751023135028,1.060582852296753e-12,1.060582852296753e-12,10000.0,gpt2-xl,14,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2378182370414227,0.2378182370414227,2.5238011418132495e-14,2.5238011418132495e-14,10000.0,gpt2-xl,15,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2444245559604151,0.2444245559604151,4.54457214581328e-15,4.54457214581328e-15,10000.0,gpt2-xl,16,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2397744662370436,0.2397744662370436,1.5272078201291093e-14,1.5272078201291093e-14,10000.0,gpt2-xl,17,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2434482833151535,0.2434482833151535,5.873909759422269e-15,5.873909759422269e-15,10000.0,gpt2-xl,18,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
lang_LH_netw,0.2493032837911668,0.2493032837911668,1.2395989194369869e-15,1.2395989194369869e-15,10000.0,gpt2-xl,19,last-tok,ridgeCV,pearsonr,None,False,False,848-853-865-876,1-2,bySessVoxZ,875,1-2,bySessVoxZ,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,SOURCE-gpt2-xl_last-tok_TARGET-rois-848-853-865-876_1-2_gs_90_MAPPING-ridgeCV-pearsonr,0.5591545773071571,0.3016192997353973,0.1880294992417062,0.6234001,lang_LH_netw,5,"[848, 853, 865, 875, 876]",lang_LH_netw,gs,90,d,swr,5,0.05,bySessVoxZ,0.0324123993665857,0.5568549571391948,False
